Date,Time,CO(GT),PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,CO(GT)_lag1,PT08.S1(CO)_lag1,C6H6(GT)_lag1,PT08.S2(NMHC)_lag1,NOx(GT)_lag1,PT08.S3(NOx)_lag1,NO2(GT)_lag1,PT08.S4(NO2)_lag1,PT08.S5(O3)_lag1,T_lag1,RH_lag1,AH_lag1,CO(GT)_rolling_mean,CO(GT)_rolling_std,PT08.S1(CO)_rolling_mean,PT08.S1(CO)_rolling_std,C6H6(GT)_rolling_mean,C6H6(GT)_rolling_std,PT08.S2(NMHC)_rolling_mean,PT08.S2(NMHC)_rolling_std,NOx(GT)_rolling_mean,NOx(GT)_rolling_std,PT08.S3(NOx)_rolling_mean,PT08.S3(NOx)_rolling_std,NO2(GT)_rolling_mean,NO2(GT)_rolling_std,PT08.S4(NO2)_rolling_mean,PT08.S4(NO2)_rolling_std,PT08.S5(O3)_rolling_mean,PT08.S5(O3)_rolling_std,T_rolling_mean,T_rolling_std,RH_rolling_mean,RH_rolling_std,AH_rolling_mean,AH_rolling_std,CO(GT)_ma_forecast,PT08.S1(CO)_ma_forecast,C6H6(GT)_ma_forecast,PT08.S2(NMHC)_ma_forecast,NOx(GT)_ma_forecast,PT08.S3(NOx)_ma_forecast,NO2(GT)_ma_forecast,PT08.S4(NO2)_ma_forecast,PT08.S5(O3)_ma_forecast,T_ma_forecast,RH_ma_forecast,AH_ma_forecast,CO(GT)_lag2,CO(GT)_lag3,PT08.S1(CO)_lag2,PT08.S1(CO)_lag3,C6H6(GT)_lag2,C6H6(GT)_lag3,PT08.S2(NMHC)_lag2,PT08.S2(NMHC)_lag3,NOx(GT)_lag2,NOx(GT)_lag3,PT08.S3(NOx)_lag2,PT08.S3(NOx)_lag3,NO2(GT)_lag2,NO2(GT)_lag3,PT08.S4(NO2)_lag2,PT08.S4(NO2)_lag3,PT08.S5(O3)_lag2,PT08.S5(O3)_lag3,T_lag2,T_lag3,RH_lag2,RH_lag3,AH_lag2,AH_lag3
2004-03-12,08:00:00,4.4,1587.0,17.865586704833834,1235.5,307.0,896.5,141.0,1900.25,1400.25,7.3250000476837,63.14999961853,0.6499331393073879,1.4,1090.5,4.359340996864498,730.25,109.0,1387.0,104.0,1360.75,748.25,6.4499999284744,65.075001716614,0.6316281144389537,2.3041666666666667,1.4965116442745359,1208.6354166666667,255.79970488100676,8.743290858969777,7.208928670662247,884.3333333333334,271.1771307317121,156.29166666666666,100.26464076834763,1172.9505208333333,235.44000131342779,106.70833333333333,35.577813270371884,1538.6875,326.6645271761496,906.3229166666666,368.4418312826996,8.486458336313556,1.4529201796103053,65.56458322207136,6.28458236193216,0.731324161769344,0.09376635821734189,2.2041666666666666,1198.0625,8.332798620730477,870.34375,150.75,1182.9296875,105.5,1522.71875,893.875,8.629166667660067,65.32604157924659,0.7351100549540353,0.8,0.6,927.0,847.25,1.8304312258349797,1.0224145989759525,571.25,501.25,56.0,30.0,1436.3125,1436.3125,71.0,44.0,1222.75,1154.75,486.5,394.0,6.75,6.2749999761581,62.949999809265,64.97500038147,0.6234275392144519,0.6232823211022999
2004-03-12,09:00:00,4.4,1544.5,22.074162063223632,1353.0,307.0,767.25,141.0,2058.0,1587.75,9.2250000238419,56.199998855591,0.6560651189171942,4.4,1587.0,17.865586704833834,1235.5,307.0,896.5,141.0,1900.25,1400.25,7.3250000476837,63.14999961853,0.6499331393073879,2.3958333333333335,1.5560482742781658,1216.6979166666667,263.41795995320024,9.265520823049085,7.706039378609165,900.6979166666666,287.3272446861754,163.70833333333334,104.64577066867336,1159.9609375,249.05495959379647,108.375,36.22971696417663,1558.4895833333333,343.4262426284657,929.65625,393.3560991266167,8.433333337306967,1.3983815416974412,65.38124990463263,6.496317042824294,0.7266139253593141,0.09462112335807685,2.3041666666666667,1208.6354166666667,8.743290858969777,884.3333333333334,156.29166666666666,1172.9505208333333,106.70833333333333,1538.6875,906.3229166666666,8.486458336313556,65.56458322207136,0.731324161769344,1.4,0.8,1090.5,927.0,4.359340996864498,1.8304312258349797,730.25,571.25,109.0,56.0,1387.0,1436.3125,104.0,71.0,1360.75,1222.75,748.25,486.5,6.4499999284744,6.75,65.075001716614,62.949999809265,0.6316281144389537,0.6234275392144519
2004-03-12,10:00:00,3.1,1350.25,14.02701136675159,1117.5,187.0,912.0,122.0,1711.75,1237.0,13.224999904633,41.749999046326,0.6319501309937225,4.4,1544.5,22.074162063223632,1353.0,307.0,767.25,141.0,2058.0,1587.75,9.2250000238419,56.199998855591,0.6560651189171942,2.4541666666666666,1.5550700156659147,1221.5729166666667,264.816532872152,9.585988695112784,7.738760770998977,912.7916666666666,290.195442637434,166.83333333333334,104.15317593799536,1147.2109375,253.74303763506023,109.375,36.26210442585075,1569.5729166666667,343.9215538649218,945.375,397.9518692221351,8.534375001986843,1.6430322329459295,64.68958318233497,7.9895719712800926,0.7214792190402072,0.09633160185507275,2.3958333333333335,1216.6979166666667,9.265520823049085,900.6979166666666,163.70833333333334,1159.9609375,108.375,1558.4895833333333,929.65625,8.433333337306967,65.38124990463263,0.7266139253593141,4.4,1.4,1587.0,1090.5,17.865586704833834,4.359340996864498,1235.5,730.25,307.0,109.0,896.5,1387.0,141.0,104.0,1900.25,1360.75,1400.25,748.25,7.3250000476837,6.4499999284744,63.14999961853,65.075001716614,0.6499331393073879,0.6316281144389537
2004-03-12,11:00:00,2.7,1262.75,11.645646559704057,1037.25,216.0,969.0,143.0,1598.25,1166.5,14.325000047684,38.449999809265,0.6243042942153901,3.1,1350.25,14.02701136675159,1117.5,187.0,912.0,122.0,1711.75,1237.0,13.224999904633,41.749999046326,0.6319501309937225,2.504166666666667,1.5422961895277716,1225.0729166666667,264.781046534994,9.864074645039514,7.685466563194821,924.2604166666666,289.41493155013046,171.875,103.45102285833032,1132.2734375,253.21987943524965,111.5,36.6914277395309,1579.4270833333333,341.0844795199336,966.0416666666666,395.9303961849714,8.6937500139078,1.990715529910462,63.878124833107044,9.544217433060593,0.7168601988145354,0.09828499275805895,2.4541666666666666,1221.5729166666667,9.585988695112784,912.7916666666666,166.83333333333334,1147.2109375,109.375,1569.5729166666667,945.375,8.534375001986843,64.68958318233497,0.7214792190402072,4.4,4.4,1544.5,1587.0,22.074162063223632,17.865586704833834,1353.0,1235.5,307.0,307.0,767.25,896.5,141.0,141.0,2058.0,1900.25,1587.75,1400.25,9.2250000238419,7.3250000476837,56.199998855591,63.14999961853,0.6560651189171942,0.6499331393073879
2004-03-12,12:00:00,2.1,1206.25,10.224662143952827,986.0,143.0,1034.5,113.0,1537.0,959.0,15.025000095367,36.5,0.6195323226057363,2.7,1262.75,11.645646559704057,1037.25,216.0,969.0,143.0,1598.25,1166.5,14.325000047684,38.449999809265,0.6243042942153901,2.525,1.532900064810375,1223.8333333333333,264.7973042136958,10.072730609375673,7.621526113983017,933.0833333333334,287.8664740536105,173.5,102.64163067598881,1121.1588541666667,251.3276763034178,112.25,36.52307192185093,1585.0833333333333,339.1212081845954,978.3333333333334,390.6902800525453,8.922916690508554,2.3708478202872048,62.61666655540471,11.029795971794016,0.7095468044016826,0.0987428447033381,2.504166666666667,1225.0729166666667,9.864074645039514,924.2604166666666,171.875,1132.2734375,111.5,1579.4270833333333,966.0416666666666,8.6937500139078,63.878124833107044,0.7168601988145354,3.1,4.4,1350.25,1544.5,14.02701136675159,22.074162063223632,1117.5,1353.0,187.0,307.0,912.0,767.25,122.0,141.0,1711.75,2058.0,1237.0,1587.75,13.224999904633,9.2250000238419,41.749999046326,56.199998855591,0.6319501309937225,0.6560651189171942
2004-03-12,13:00:00,2.5,1251.5,11.039936039300839,1015.75,160.0,1007.5,116.0,1592.75,983.0,16.100000143051,34.474999427795,0.6261647401566796,2.1,1206.25,10.224662143952827,986.0,143.0,1034.5,113.0,1537.0,959.0,15.025000095367,36.5,0.6195323226057363,2.5500000000000003,1.527145675121885,1222.4166666666667,264.54387187180794,10.229814054449223,7.6000680658864,939.21875,287.99930472912,174.08333333333334,102.51825570903549,1114.7109375,252.21116565895767,112.41666666666667,36.531007278114075,1587.4166666666667,338.9668098625672,986.0,388.8190173600947,9.247916703422886,2.780902630849837,60.86874981721246,12.025435715793916,0.7006674990852826,0.09611727182838582,2.525,1223.8333333333333,10.072730609375673,933.0833333333334,173.5,1121.1588541666667,112.25,1585.0833333333333,978.3333333333334,8.922916690508554,62.61666655540471,0.7095468044016826,2.7,3.1,1262.75,1350.25,11.645646559704057,14.02701136675159,1037.25,1117.5,216.0,187.0,969.0,912.0,143.0,122.0,1598.25,1711.75,1166.5,1237.0,14.325000047684,13.224999904633,38.449999809265,41.749999046326,0.6243042942153901,0.6319501309937225
2004-03-12,14:00:00,2.7,1287.0,12.816446196415624,1077.5,163.0,948.75,123.0,1660.25,1060.75,16.275000572205,35.72500038147,0.6560306119627572,2.5,1251.5,11.039936039300839,1015.75,160.0,1007.5,116.0,1592.75,983.0,16.100000143051,34.474999427795,0.6261647401566796,2.5416666666666665,1.5256977496176645,1218.9166666666667,263.04401874420455,10.283040678734718,7.614095856243942,941.0520833333334,288.7646004135423,172.25,102.29720128773977,1113.2734375,253.0898035195219,112.20833333333333,36.45244569437625,1584.5,337.9840892190302,987.0104166666666,388.98742909697097,9.59270839393143,3.1126537492050077,58.97604151566829,12.266883953906943,0.6916025856829582,0.0891029723053659,2.5500000000000003,1222.4166666666667,10.229814054449223,939.21875,174.08333333333334,1114.7109375,112.41666666666667,1587.4166666666667,986.0,9.247916703422886,60.86874981721246,0.7006674990852826,2.1,2.7,1206.25,1262.75,10.224662143952827,11.645646559704057,986.0,1037.25,143.0,216.0,1034.5,969.0,113.0,143.0,1537.0,1598.25,959.0,1166.5,15.025000095367,14.325000047684,36.5,38.449999809265,0.6195323226057363,0.6243042942153901
2004-03-12,15:00:00,2.9,1352.75,14.173851177910128,1122.25,190.0,921.75,126.0,1740.0,1139.25,15.825000047684,37.02499961853,0.6609611395034868,2.7,1287.0,12.816446196415624,1077.5,163.0,948.75,123.0,1660.25,1060.75,16.275000572205,35.72500038147,0.6560306119627572,2.5708333333333333,1.5255730688517666,1220.6979166666667,263.8311896381961,10.50585853087859,7.647781781253381,948.9583333333334,291.1083922089722,172.5,102.3344899146273,1106.6067708333333,256.046289308669,112.20833333333333,36.45244569437625,1588.3958333333333,339.26625523091116,995.0520833333334,390.1015195291468,9.905208388964388,3.347476223373419,57.19374986489617,12.217114981956454,0.682568281283185,0.07992419729342805,2.5416666666666665,1218.9166666666667,10.283040678734718,941.0520833333334,172.25,1113.2734375,112.20833333333333,1584.5,987.0104166666666,9.59270839393143,58.97604151566829,0.6916025856829582,2.5,2.1,1251.5,1206.25,11.039936039300839,10.224662143952827,1015.75,986.0,160.0,143.0,1007.5,1034.5,116.0,113.0,1592.75,1537.0,983.0,959.0,16.100000143051,15.025000095367,34.474999427795,36.5,0.6261647401566796,0.6195323226057363
2004-03-12,16:00:00,2.8,1309.0,12.690568103372724,1073.25,178.0,954.0,120.0,1657.25,1112.25,15.874999761581,37.175000190735,0.6657285250911997,2.9,1352.75,14.173851177910128,1122.25,190.0,921.75,126.0,1740.0,1139.25,15.825000047684,37.02499961853,0.6609611395034868,2.595833333333333,1.5241474214520196,1221.4166666666667,264.0565719470087,10.688739976154045,7.645253442771465,955.6979166666666,292.0742440154732,171.875,102.24961464793974,1100.4192708333333,257.9371569376244,111.75,36.27461682894744,1591.1666666666667,339.55774999211854,1001.53125,390.72854410271907,10.162500043710109,3.5614863482024885,55.778124809265165,12.49488448374817,0.6746012144976671,0.07079564359209412,2.5708333333333333,1220.6979166666667,10.50585853087859,948.9583333333334,172.5,1106.6067708333333,112.20833333333333,1588.3958333333333,995.0520833333334,9.905208388964388,57.19374986489617,0.682568281283185,2.7,2.5,1287.0,1251.5,12.816446196415624,11.039936039300839,1077.5,1015.75,163.0,160.0,948.75,1007.5,123.0,116.0,1660.25,1592.75,1060.75,983.0,16.275000572205,16.100000143051,35.72500038147,34.474999427795,0.6560306119627572,0.6261647401566796
2004-03-12,17:00:00,2.4,1274.0,11.738405416264687,1040.5,150.0,1005.75,119.0,1609.75,993.75,16.875000238419,34.349999427795,0.6549085143270723,2.8,1309.0,12.690568103372724,1073.25,178.0,954.0,120.0,1657.25,1112.25,15.874999761581,37.175000190735,0.6657285250911997,2.5749999999999997,1.523225981692916,1216.875,262.086599942777,10.713190984493016,7.647736044017368,956.5625,292.30271356710955,168.0,101.19374443632115,1100.3255208333333,257.97261462762805,111.08333333333333,35.97452802562761,1586.625,338.50441523034044,996.9375,390.1190749797342,10.458333383003923,3.813838310203514,54.391666531562834,12.960627557039702,0.6677848522831558,0.06387556513699467,2.595833333333333,1221.4166666666667,10.688739976154045,955.6979166666666,171.875,1100.4192708333333,111.75,1591.1666666666667,1001.53125,10.162500043710109,55.778124809265165,0.6746012144976671,2.9,2.7,1352.75,1287.0,14.173851177910128,12.816446196415624,1122.25,1077.5,190.0,163.0,921.75,948.75,126.0,123.0,1740.0,1660.25,1139.25,1060.75,15.825000047684,16.275000572205,37.02499961853,35.72500038147,0.6609611395034868,0.6560306119627572
2004-03-12,18:00:00,3.9,1509.5,19.290974886272963,1276.5,206.0,812.25,149.0,1909.75,1409.5,15.149999856949,39.550000190735,0.6766265078085045,2.4,1274.0,11.738405416264687,1040.5,150.0,1005.75,119.0,1609.75,993.75,16.875000238419,34.349999427795,0.6549085143270723,2.5375,1.4764270915022317,1213.90625,258.15976908163407,10.650347568860198,7.567024018364416,954.8125,290.1594693664908,164.875,98.67923992058486,1100.8984375,257.2875223594307,111.0,35.88023556706152,1579.40625,329.17759687640654,996.9791666666666,390.1649937823592,10.65833338101709,3.931939112691067,53.36562490463259,13.126120855368757,0.662371638726274,0.056707842548655296,2.5749999999999997,1216.875,10.713190984493016,956.5625,168.0,1100.3255208333333,111.08333333333333,1586.625,996.9375,10.458333383003923,54.391666531562834,0.6677848522831558,2.8,2.9,1309.0,1352.75,12.690568103372724,14.173851177910128,1073.25,1122.25,178.0,190.0,954.0,921.75,120.0,126.0,1657.25,1740.0,1112.25,1139.25,15.874999761581,15.825000047684,37.175000190735,37.02499961853,0.6657285250911997,0.6609611395034868
